"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.750891725E2,1.090090567E-1,-5.471210450E-2,2.012056142E-1
1.750992045E2,1.861993200E-1,-4.087086797E-2,1.198036015E-1
1.751092365E2,1.546342957E-1,-1.611434162E-2,4.699933469E-2
1.751192685E2,7.107758403E-2,-2.757839262E-3,4.035748243E-3
1.751292995E2,-7.820300102E-2,9.802564681E-3,6.269969344E-3
1.751393315E2,-2.264731872E-1,-2.228110760E-2,-5.833416224E-2
1.751493635E2,-4.348632753E-1,-6.041021615E-2,-1.417025936E-1
1.751593955E2,-7.197133094E-1,-1.171521816E-1,-1.211069459E-1
1.751694275E2,-9.729152888E-1,-1.535350192E-1,2.578739047E-2
1.751794595E2,-1.137113875E0,-1.924558407E-1,2.352083427E-1
1.751894915E2,-1.225353037E0,-2.491387492E-1,4.164346057E-1
1.751995235E2,-1.187906299E0,-2.942967957E-1,4.999515563E-1
1.752095555E2,-9.956837618E-1,-3.047522020E-1,5.041498572E-1
1.752195875E2,-8.035577041E-1,-2.939380690E-1,4.557296491E-1
1.752296195E2,-4.995983845E-1,-2.348692042E-1,4.584813488E-1
1.752396515E2,-1.681068653E-1,-2.122238150E-1,4.664481801E-1
1.752496835E2,3.099725962E-2,-1.830298367E-1,3.816354865E-1
1.752597155E2,1.243866491E-1,-1.818127388E-1,3.674858093E-1
1.752697475E2,1.881639844E-1,-1.441230485E-1,3.490957314E-1
1.752797795E2,2.797512621E-1,-1.063579291E-1,2.916883528E-1
1.752898115E2,2.909001482E-1,-8.838972777E-2,2.809639746E-1
1.752998425E2,2.234957850E-1,-9.497661620E-2,2.261024737E-1
1.753098745E2,1.957010454E-1,-5.444956452E-2,1.554265934E-1
1.753199065E2,2.123568392E-1,-1.120618880E-3,1.689862865E-1
1.753299385E2,3.181318009E-1,3.841328323E-2,1.382468891E-1
1.753399705E2,5.119664150E-1,1.017307350E-1,9.905475676E-2
1.753500025E2,8.085307610E-1,2.026440293E-1,1.160952973E-1
1.753600345E2,1.119711977E0,3.101608765E-1,4.594917476E-2
1.753700665E2,1.497566069E0,3.869207847E-1,-2.671008110E-3
1.753800985E2,1.804613303E0,4.666271049E-1,-2.281302881E-1
1.753901305E2,1.601216152E0,5.213044184E-1,-4.111955005E-1
1.754001625E2,1.025704536E0,5.808185488E-1,-5.255231845E-1
1.754101945E2,4.924612731E-1,6.129399356E-1,-4.293780023E-1
1.754202265E2,1.321558446E-1,5.932011974E-1,-2.837191826E-1
1.754302585E2,-9.348411441E-2,4.991370392E-1,-1.687535673E-1
1.754402905E2,-2.969754052E-1,3.986310035E-1,-9.334261179E-2
1.754503225E2,-4.596379280E-1,3.250549042E-1,-1.440403104E-2
1.754603545E2,-5.165582335E-1,2.718288696E-1,5.985443830E-2
1.754703855E2,-4.486779070E-1,2.433175537E-1,4.227361500E-2
1.754804175E2,-3.719571751E-1,1.851903829E-1,9.017575979E-3
1.754904495E2,-4.034432620E-1,1.174664694E-1,7.042211115E-2
1.755004815E2,-4.744348919E-1,1.547611803E-2,2.220263797E-1
1.755105135E2,-4.801903063E-1,-6.134372413E-2,3.043253553E-1
1.755205455E2,-4.063347101E-1,-8.723197907E-2,3.093966454E-1
1.755305775E2,-2.502415341E-1,-1.003168783E-1,3.103339541E-1
1.755406095E2,-6.272717535E-2,-1.240732384E-1,3.188469154E-1
1.755506415E2,1.304502118E-1,-1.609969434E-1,2.645555180E-1
1.755606735E2,2.276771289E-1,-1.956925669E-1,2.747700191E-1
1.755707055E2,2.760856426E-1,-2.110827309E-1,2.630849433E-1
1.755807375E2,3.078126347E-1,-2.065254110E-1,2.074252975E-1
1.755907695E2,2.622686720E-1,-2.047092658E-1,1.530467767E-1
1.756008015E2,1.598090816E-1,-1.866343528E-1,1.159391767E-1
1.756108335E2,-7.366907001E-3,-1.717800862E-1,9.681293428E-2
1.756208655E2,-1.232780170E-1,-1.570524117E-1,8.562662601E-2
1.756308965E2,-1.790358961E-1,-1.080460203E-1,1.392093408E-1
1.756409285E2,-1.596365887E-1,-4.084017009E-2,1.984889978E-1
1.756509605E2,-1.021409172E-1,1.762935519E-4,2.348931777E-1
1.756609925E2,9.530961514E-4,1.520393014E-2,2.445328975E-1
1.756710245E2,5.429782927E-2,1.426223606E-2,2.171188116E-1
1.756810565E2,9.087450206E-2,5.001386672E-2,1.917781484E-1
1.756910885E2,1.233429211E-1,7.320743233E-2,1.334784847E-1
1.757011205E2,5.787924886E-2,7.606555134E-2,7.251833797E-2
1.757111525E2,6.685121655E-2,1.013217223E-1,3.484940529E-2
1.757211845E2,1.332130212E-1,1.010463184E-1,-2.187209487E-2
1.757312165E2,1.362804705E-1,1.098384842E-1,-6.671146810E-2
1.757412485E2,1.517106879E-1,1.222977313E-1,-6.763357401E-2
1.757512805E2,1.898123145E-1,1.286428374E-1,-3.522362709E-2
1.757613125E2,2.209896684E-1,1.197164780E-1,-4.360268712E-3
1.757713445E2,1.994608051E-1,1.227470899E-1,-7.156991959E-3
1.757813765E2,1.660235023E-1,1.460426894E-1,1.516533852E-2
1.757914085E2,1.098931557E-1,1.775074339E-1,5.635429502E-2
1.758014395E2,7.741304219E-2,1.636691210E-1,9.339699090E-2
1.758114715E2,2.039684236E-2,1.015389463E-1,9.753740430E-2
1.758215035E2,-2.824380577E-2,6.856562018E-2,1.271395183E-1
1.758315355E2,-2.718019724E-2,5.901740938E-2,1.334720528E-1
1.758415675E2,-4.050951004E-3,4.222800672E-2,1.629578072E-1
1.758515995E2,1.638331354E-2,1.771618634E-2,1.726174074E-1
1.758616315E2,1.447302818E-2,-1.620380402E-2,1.660515690E-1
1.758716635E2,1.871869147E-2,-2.067663163E-2,1.429281700E-1
1.758816955E2,4.541123092E-2,-2.897675425E-2,1.444618946E-1
1.758917275E2,2.717201114E-2,-2.625165939E-2,1.654487211E-1
1.759017595E2,7.782644033E-3,-2.910627007E-2,1.729600543E-1
1.759117915E2,2.100787640E-2,-3.758093208E-2,1.736108494E-1
1.759218235E2,-2.357597351E-2,-4.390674233E-2,1.657802582E-1
1.759318555E2,-4.850557745E-2,-3.782417625E-2,1.717584515E-1
1.759418875E2,-4.812316954E-2,-4.312116891E-2,1.619304514E-1
1.759519195E2,-4.932243347E-2,-5.622565627E-2,1.422428763E-1
1.759619505E2,-5.655193090E-2,-6.087565452E-2,1.000657403E-1
1.759719825E2,-8.000101984E-2,-2.696677387E-2,1.137499791E-1
1.759820145E2,-3.158490479E-2,-1.737704784E-2,1.036249405E-1
1.759920465E2,9.260820150E-3,-1.618216932E-2,6.859719515E-2
1.760020785E2,-2.490913868E-3,-3.229738802E-2,6.170566678E-2
1.760121105E2,-1.070040464E-4,-4.094688177E-2,1.033384269E-1
1.760221425E2,2.493018866E-2,-2.780497223E-2,8.301116645E-2
1.760321745E2,5.023050606E-2,-7.694643438E-3,6.843932033E-2
1.760422065E2,5.127540350E-2,-1.434380472E-2,5.772839069E-2
1.760522385E2,9.498509467E-2,2.029802442E-2,7.510222256E-2
1.760622700E2,1.215472412E-1,8.100732565E-3,6.775811970E-2
1.760723020E2,9.111657679E-2,-4.613160789E-3,4.506975353E-2
1.760823340E2,4.470956504E-2,1.496565610E-2,6.425329864E-2
1.760923660E2,3.358114421E-2,1.365237147E-2,6.882231295E-2
1.761023980E2,6.021638095E-2,2.179257274E-2,9.156154990E-2
1.761124300E2,5.402476430E-2,2.358299017E-2,1.002154291E-1
1.761224610E2,4.185027659E-2,8.515007794E-3,1.399110067E-1
1.761324930E2,2.112131238E-2,2.020505369E-2,1.562101203E-1
1.761425250E2,5.580582619E-3,3.809256345E-2,1.442712754E-1
1.761525570E2,-4.815182090E-3,5.311639935E-2,1.466546005E-1
1.761625890E2,1.472738206E-2,4.620820642E-2,1.536133718E-1
1.761726210E2,3.086277366E-2,5.887970746E-2,1.389070398E-1
1.761826530E2,2.642941475E-2,6.564288944E-2,8.740827262E-2
1.761926850E2,7.079223990E-3,9.232782751E-2,1.087453473E-1
1.762027170E2,5.388384640E-2,1.016383490E-1,1.381849086E-1
1.762127490E2,9.925999403E-2,9.166621506E-2,1.481234211E-1
1.762227810E2,8.476883948E-2,1.039810359E-1,1.774355131E-1
1.762328130E2,6.698336363E-2,9.330431253E-2,1.618883514E-1
1.762428450E2,6.710849404E-2,1.090824392E-1,1.186984777E-1
1.762528770E2,4.365414262E-2,1.248251903E-1,1.115578580E-1
1.762629090E2,5.716004133E-2,1.258806127E-1,1.330650866E-1
1.762729410E2,5.315177500E-2,8.718432426E-2,1.432000655E-1
1.762829730E2,1.528929949E-2,4.626258552E-2,1.519410682E-1
1.762930040E2,8.381983638E-3,3.825628549E-2,1.430462837E-1
1.763030360E2,6.019708514E-3,3.170184910E-2,1.131623340E-1
1.763130680E2,9.095928669E-3,4.991534114E-2,1.156725436E-1
1.763231000E2,1.982556939E-2,1.494548321E-2,9.840805471E-2
1.763331320E2,2.091198206E-2,7.613367140E-3,7.583137035E-2
1.763431640E2,2.762224674E-2,1.507704556E-2,5.617420077E-2
1.763531960E2,3.919914901E-2,3.017163277E-4,5.543686688E-2
1.763632280E2,6.204948306E-2,6.562914848E-3,6.773765445E-2
1.763732600E2,5.993103683E-2,-2.482464641E-2,6.588934958E-2
1.763832920E2,4.669878781E-2,-3.364546359E-2,7.995073378E-2
1.763933240E2,1.057995200E-2,-4.272706658E-2,6.435445547E-2
1.764033560E2,-1.679261863E-2,-5.088159353E-2,8.281820834E-2
1.764133880E2,-2.345435143E-2,-4.141670555E-2,8.876190305E-2
1.764234200E2,-3.646382153E-2,-4.709025890E-2,1.103451455E-1
1.764334520E2,-3.007398427E-2,-3.419305533E-2,1.362436330E-1
1.764434840E2,-1.766443849E-3,-1.139271498E-2,1.136043835E-1
1.764535150E2,-1.395087183E-2,-1.246334016E-3,1.167548633E-1
1.764635470E2,-2.817773223E-3,1.942591220E-2,1.505546933E-1
1.764735790E2,1.263758719E-2,4.018440485E-2,1.478316450E-1
1.764836110E2,3.877814949E-2,5.383648396E-2,1.427211785E-1
1.764936430E2,3.324492931E-2,4.422132254E-2,1.395385391E-1
1.765036750E2,7.608864784E-2,3.854396850E-2,1.642301613E-1
1.765137070E2,6.829138577E-2,3.063707113E-2,1.338953912E-1
1.765237390E2,4.927857935E-2,2.094648063E-2,1.262864095E-1
1.765337710E2,3.477514565E-2,1.857046455E-2,1.258648252E-1
1.765438030E2,2.128444970E-2,8.229956031E-4,1.136476529E-1
1.765538350E2,4.112346768E-3,1.596494526E-2,8.521088898E-2
1.765638670E2,1.305449367E-2,2.125638306E-2,7.006952405E-2
1.765738990E2,1.371522903E-2,2.035825074E-2,8.993543923E-2
1.765839310E2,-1.792639375E-2,-1.320856780E-2,1.022923601E-1
1.765939630E2,-7.439412475E-3,-1.142399758E-2,7.892513216E-2
1.766039950E2,3.378813565E-2,1.802404225E-3,8.550617337E-2
1.766140260E2,7.295863330E-2,-2.908697426E-3,9.399691522E-2
1.766240580E2,3.897403121E-2,-3.400740623E-3,6.852235079E-2
1.766340900E2,-3.148725629E-3,-7.477711737E-3,9.896763325E-2
1.766441220E2,7.566297054E-4,3.191907316E-2,9.264386952E-2
1.766541540E2,1.570620596E-2,2.249979347E-2,8.187095940E-2
1.766641860E2,3.623461068E-2,3.095515966E-3,9.054413438E-2
1.766742180E2,3.346303046E-2,-1.839504808E-2,8.661714435E-2
1.766842500E2,3.300987124E-2,-1.043026328E-2,8.117221713E-2
1.766942820E2,3.128435791E-2,5.660397112E-3,6.641618371E-2
1.767043140E2,2.043660343E-2,1.066999912E-2,8.328306198E-2
1.767143460E2,3.949326396E-2,2.021207035E-2,1.001785916E-1
1.767243780E2,7.622722685E-2,-9.066107869E-4,8.798422337E-2
1.767344100E2,6.578819275E-2,-1.448823094E-2,9.440972865E-2
1.767444420E2,5.886684358E-2,-9.818936884E-3,1.136739653E-1
1.767544740E2,4.207948744E-2,6.463219821E-3,1.013901347E-1
1.767645060E2,3.288474083E-3,8.571433425E-3,8.890749872E-2
1.767745370E2,8.481386304E-3,7.708676755E-3,9.005413771E-2
1.767845690E2,3.534524918E-2,1.940047681E-2,8.914840400E-2
1.767946010E2,2.939804614E-2,1.703206211E-2,9.246494472E-2
1.768046330E2,2.573008776E-2,-2.215831608E-2,9.406415820E-2
1.768146650E2,3.326422513E-2,-1.175085694E-2,1.085366017E-1
1.768246970E2,5.805291116E-2,2.009980381E-3,1.584063345E-1
1.768347290E2,4.633801460E-2,-6.849136055E-3,1.361898386E-1
1.768447610E2,2.190191567E-2,-2.068686426E-2,1.550611424E-1
1.768547930E2,1.134418309E-2,-5.314826667E-3,1.838545865E-1
1.768648250E2,1.797667980E-2,-1.790943682E-2,1.242088938E-1
1.768748570E2,2.219486117E-2,-7.655759454E-3,8.265507102E-2
1.768848890E2,9.135689735E-3,-1.995947063E-3,5.418030024E-2
1.768949210E2,3.004708707E-2,2.757049888E-2,7.523904741E-2
1.769049530E2,4.171052814E-2,8.797720671E-3,6.608289242E-2
1.769149850E2,5.239105225E-2,-1.321733862E-2,5.424345016E-2
1.769250170E2,4.733554959E-2,1.750685602E-2,5.033984900E-2
1.769350480E2,5.646831572E-2,2.834583968E-2,5.036499202E-2
1.769450800E2,7.109629512E-2,1.999689281E-2,6.218747735E-2
1.769551120E2,6.839546621E-2,5.150519907E-3,6.032104611E-2
1.769651440E2,1.481450558E-2,1.314746439E-3,5.892122269E-2
1.769751760E2,1.742528737E-2,2.090291888E-2,6.864923537E-2
1.769852080E2,3.122705519E-2,-8.468230069E-3,5.312721670E-2
1.769952400E2,3.272394240E-2,-1.576994061E-2,4.303550720E-2
1.770052720E2,2.232700825E-2,-2.810668856E-2,5.656304061E-2
1.770153040E2,5.649579763E-3,-2.779415488E-2,7.118049502E-2
1.770253360E2,2.099325836E-2,-1.184967488E-2,5.323363602E-2
1.770353680E2,1.181254506E-2,-8.279949725E-3,6.390188098E-2
1.770454000E2,2.572833359E-2,3.584050834E-3,7.200378299E-2
1.770554320E2,2.426828384E-2,-2.515179813E-3,8.585174382E-2
1.770654644E2,4.311853766E-2,-1.022297949E-2,1.119958144E-1
1.770754964E2,7.273643911E-2,-1.893269956E-2,9.795021772E-2
1.770855284E2,5.689633191E-2,-2.587246746E-2,9.479973793E-2
1.770955594E2,4.976974547E-2,-7.059635818E-3,8.388883352E-2
1.771055914E2,3.273680627E-2,-3.677021563E-3,7.125416994E-2
1.771156234E2,1.162309527E-2,-5.932877362E-3,7.255459070E-2
1.771256554E2,-2.019862175E-2,-4.090127349E-3,8.970739782E-2
1.771356874E2,1.315155745E-2,-9.181298018E-3,8.345204651E-2
1.771457194E2,2.661711037E-2,-2.138385236E-2,6.737571180E-2
1.771557514E2,4.438387513E-2,-3.091569096E-2,8.252584755E-2
1.771657834E2,4.038437963E-2,-2.395896614E-2,7.705928564E-2
1.771758154E2,4.338283181E-2,-3.376328498E-2,7.766622663E-2
1.771858474E2,2.323215723E-2,-2.689339131E-2,7.878538370E-2
1.771958794E2,6.417903900E-3,-2.216094732E-4,7.325625658E-2
1.772059114E2,2.641070366E-2,1.856490970E-2,7.057823181E-2
1.772159434E2,4.937505841E-2,1.259519488E-2,6.446847618E-2
1.772259754E2,2.681357682E-2,7.057589293E-3,9.160131097E-2
1.772360074E2,2.943137527E-2,7.633832395E-3,1.149890041E-1
1.772460394E2,4.037210047E-2,7.940518856E-3,1.065444553E-1
1.772560704E2,4.055687249E-2,-3.271224797E-3,8.445542872E-2
1.772661024E2,4.394124091E-2,-9.338295758E-3,5.976673007E-2
1.772761344E2,2.544942141E-2,-2.093829453E-2,5.737346470E-2
1.772861664E2,1.679963529E-2,-1.729284793E-2,5.465977192E-2
1.772961984E2,2.832683623E-2,-2.617301434E-2,6.136769772E-2
1.773062304E2,3.839457214E-2,-1.770186067E-2,4.938909173E-2
1.773162624E2,4.508203268E-2,-2.657559514E-3,6.458951354E-2
1.773262944E2,7.154770017E-2,7.375970185E-3,6.937019706E-2
1.773363264E2,8.991438925E-2,-5.329444706E-3,1.021169436E-1
1.773463584E2,5.090176642E-2,-1.907098621E-2,9.065347731E-2
1.773563904E2,1.069865048E-2,-4.320800006E-3,1.034109324E-1
1.773664224E2,4.153920472E-2,3.113934696E-3,1.073747599E-1
1.773764544E2,5.035680592E-2,-2.008986354E-2,7.059752762E-2
1.773864864E2,4.338049293E-2,-3.461405486E-2,4.221514285E-2
1.773965184E2,9.864837527E-3,-1.180026591E-2,4.131584108E-2
1.774065504E2,4.585971236E-3,-4.029901028E-3,8.567749679E-2
1.774165814E2,-1.414441466E-3,9.209364653E-5,9.199541330E-2
1.774266134E2,2.756435931E-2,-2.677732408E-2,5.846630931E-2
1.774366454E2,4.087379158E-2,-3.199771821E-2,5.198057771E-2
1.774466774E2,5.350436211E-2,-1.113251388E-2,5.575846374E-2
1.774567094E2,3.177435458E-2,6.125835478E-3,4.906866431E-2
1.774667414E2,3.352676511E-2,-2.320613712E-2,5.796637237E-2
1.774767734E2,2.693344474E-2,-2.796927899E-2,3.872201622E-2
1.774868054E2,3.404716730E-2,-1.816291362E-2,6.347620368E-2
1.774968374E2,6.671322227E-2,-2.961000770E-2,5.417562246E-2
1.775068694E2,7.428127348E-2,-5.043486625E-2,3.011082172E-2
1.775169014E2,5.155197680E-2,-5.217499763E-2,3.555925727E-2
1.775269334E2,3.653340340E-2,-5.344033509E-2,3.808993220E-2
1.775369654E2,4.236307740E-2,-6.454302818E-2,3.713098884E-2
1.775469974E2,5.018255889E-2,-5.940946519E-2,3.649948955E-2
1.775570294E2,2.208961129E-2,-5.784094959E-2,6.814637482E-2
1.775670614E2,6.160041690E-3,-4.152195543E-2,9.382793069E-2
1.775770924E2,2.387301207E-2,-6.116070628E-2,1.069023049E-1
1.775871244E2,2.419402421E-2,-5.048310578E-2,1.096890879E-1
1.775971564E2,-2.304738522E-2,-4.654383659E-2,8.310296774E-2
1.776071884E2,-3.919213235E-2,1.239609718E-4,5.404230595E-2
1.776172204E2,-1.791586876E-2,-6.589519680E-3,6.564785957E-2
1.776272524E2,-6.262367964E-4,-1.369564086E-2,7.811997056E-2
1.776372844E2,5.703374147E-3,-3.382175714E-2,7.952681065E-2
1.776473164E2,4.665142536E-2,-1.506652057E-2,7.267504334E-2
1.776573484E2,9.036170125E-2,-3.800105453E-3,5.144731164E-2
1.776673804E2,7.632604480E-2,4.134858549E-3,4.754429519E-2
1.776774124E2,6.267630458E-2,1.669672430E-3,4.810972095E-2
1.776874444E2,4.455285966E-2,-7.045602500E-3,4.461834848E-2
1.776974764E2,3.185855448E-2,-3.015379876E-2,4.928501129E-2
1.777075084E2,2.277081192E-2,-2.467788130E-2,4.683385849E-2
1.777175404E2,2.687965035E-3,-4.336733669E-2,5.400488377E-2
1.777275724E2,-1.971096396E-2,-4.952123880E-2,5.516029358E-2
1.777376044E2,-1.853333473E-2,-4.392428398E-2,6.509646714E-2
1.777476354E2,-1.029109955E-4,-3.235264421E-2,7.152314186E-2
1.777576674E2,-4.787115455E-3,-2.266029954E-2,4.195143342E-2
1.777676994E2,-2.437704206E-3,-1.267003924E-2,4.454174995E-2
1.777777314E2,1.985480547E-2,-2.501994342E-2,5.134440064E-2
1.777877634E2,3.705906808E-2,-1.339889467E-2,3.436174750E-2
1.777977954E2,4.754721880E-2,-1.309483945E-2,6.733712018E-2
1.778078274E2,6.518242121E-2,-1.692447335E-2,4.590532064E-2
1.778178594E2,5.557135284E-2,-3.018946677E-2,5.665718079E-2
1.778278914E2,4.722971499E-2,-4.443269938E-2,6.021287262E-2
1.778379234E2,2.733397901E-2,-3.674097955E-2,7.294284582E-2
1.778479554E2,2.345435143E-2,-3.394951880E-2,7.995716572E-2
1.778579874E2,2.513425648E-2,-4.822198749E-2,7.513789058E-2
1.778680194E2,7.582669258E-3,-5.089182615E-2,5.730271339E-2
1.778780514E2,-5.049070716E-3,-4.052734405E-2,6.246463537E-2
1.778880834E2,1.485192776E-3,-4.561968416E-2,7.138982534E-2
1.778981154E2,4.979488850E-3,-3.001609683E-2,7.969754934E-2
1.779081464E2,3.125629127E-2,-2.977285266E-2,1.015363151E-1
1.779181784E2,6.016726434E-2,-3.579987019E-2,7.207278013E-2
1.779282104E2,6.495496452E-2,-5.366194457E-2,7.664939582E-2
1.779382424E2,2.554999352E-2,-4.103429765E-2,6.638285458E-2
1.779482744E2,-4.992937446E-3,-2.640631825E-2,6.515610874E-2
1.779583064E2,1.770536900E-2,-7.333285511E-3,7.219206333E-2
1.779683384E2,2.131368577E-2,2.464016676E-3,6.448601782E-2
1.779783704E2,1.911454797E-3,-6.935090125E-3,5.944747210E-2
1.779884024E2,8.691301346E-3,1.921892077E-2,8.023198485E-2
1.779984344E2,4.837284565E-2,3.147994727E-2,8.485713243E-2
1.780084664E2,7.105185628E-2,1.759368718E-2,8.269834042E-2
1.780184984E2,8.432854414E-2,-7.132726014E-3,7.607578397E-2
1.780285304E2,1.054323149E-1,-1.513727188E-2,6.202375531E-2
1.780385624E2,1.075928611E-1,-2.847623259E-2,6.367383957E-2
1.780485944E2,8.655633330E-2,-4.232740939E-2,6.398023367E-2
1.780586264E2,5.229866624E-2,-3.697282165E-2,4.333956242E-2
1.780686568E2,5.714717746E-2,-3.456873894E-2,5.680862367E-2
1.780786888E2,3.329170704E-2,-3.408839017E-2,6.107884526E-2
1.780887208E2,6.961694956E-3,-2.072136283E-2,5.564678192E-2
1.780987528E2,1.164765358E-2,-2.374115735E-2,7.154536128E-2
1.781087848E2,3.686844885E-2,-1.164823830E-2,8.045768738E-2
1.781188168E2,4.517734230E-2,-2.751290381E-2,6.619282007E-2
1.781288488E2,4.237301767E-2,-1.954753429E-2,5.648995042E-2
1.781388808E2,4.301328778E-2,-5.208992064E-3,6.260146022E-2
1.781489128E2,2.880046070E-2,-1.052440345E-2,4.127783418E-2
1.781589448E2,2.197734475E-2,-1.962617934E-3,4.358748436E-2
1.781689768E2,4.014815211E-2,-1.331352532E-2,5.448786378E-2
1.781790088E2,6.122034788E-2,-3.586389720E-2,1.986182213E-2
1.781890408E2,5.648351848E-2,-2.765645295E-2,1.209087253E-2
1.781990728E2,2.434429765E-2,-2.041350693E-2,1.165350080E-2
1.782091048E2,4.411665738E-2,-1.087932944E-2,2.354732215E-2
1.782191368E2,7.942974687E-2,-2.386862665E-2,1.121086657E-2
1.782291678E2,8.136868358E-2,-4.758785695E-2,2.728661656E-2
1.782391998E2,6.829430938E-2,-6.926874787E-2,2.610898733E-2
1.782492318E2,6.803937078E-2,-4.723994762E-2,2.710301399E-2
1.782592638E2,5.340437472E-2,-6.413957030E-2,3.501078844E-2
1.782692958E2,3.812443078E-2,-5.006707639E-2,3.589898050E-2
1.782793278E2,2.029977858E-2,-5.499130905E-2,3.131651759E-2
1.782893598E2,2.156102300E-2,-3.937134951E-2,5.814997494E-2
1.782993918E2,2.557689071E-2,-4.060657382E-2,9.000034332E-2
1.783094238E2,3.324492931E-2,-6.236669451E-2,1.070268506E-1
1.783194558E2,3.528560758E-2,-4.977033019E-2,1.369961697E-1
1.783294878E2,3.650709093E-2,-4.524867833E-2,1.291416049E-1
1.783395198E2,1.300128400E-2,-2.859873176E-2,1.084553254E-1
1.783495518E2,-5.939016938E-3,-3.476637483E-2,9.098735332E-2
1.783595838E2,1.209087253E-2,-1.718935221E-2,6.556833744E-2
1.783696158E2,2.524242997E-3,-6.781308353E-3,3.095632911E-2
1.783796468E2,-1.013673306E-2,3.896292150E-3,5.564151943E-2
1.783896788E2,3.442021966E-2,1.878622681E-2,4.517324924E-2
1.783997108E2,8.279657364E-2,1.002797484E-3,4.839564979E-2
1.784097428E2,7.666167498E-2,-2.095028132E-2,4.044051290E-2
1.784197748E2,7.058758736E-2,-1.322260112E-2,5.223083854E-2
1.784298068E2,7.176053882E-2,-4.348866642E-3,3.131768703E-2
1.784398388E2,7.470519662E-2,1.795679927E-3,3.266079247E-2
1.784498708E2,8.879932523E-2,-8.816724122E-3,4.079543889E-2
1.784599028E2,5.046088636E-2,-3.585512638E-3,4.358222187E-2
1.784699348E2,5.986788690E-2,6.864631176E-3,5.285415173E-2
1.784799668E2,4.707242489E-2,-2.709599733E-3,6.350894809E-2
1.784899988E2,3.478742480E-2,-1.892334402E-2,8.337603271E-2
1.785000308E2,3.248303711E-2,-1.134213656E-2,6.852176607E-2
1.785100628E2,8.114181161E-3,3.332912922E-5,6.830951214E-2
1.785200948E2,-1.806848109E-2,-3.031781316E-4,7.363164783E-2
1.785301268E2,-1.442683518E-2,-1.850936115E-3,6.248393118E-2
1.785401588E2,1.121612906E-2,-1.635553926E-2,4.435580850E-2
1.785501898E2,1.595061958E-2,-1.704229474E-2,7.310481369E-2
1.785602218E2,4.746477306E-2,-1.343193144E-2,6.303590834E-2
1.785702538E2,8.270711124E-2,-1.390497118E-2,4.412425876E-2
1.785802858E2,9.833905756E-2,-2.332220435E-2,4.443766952E-2
1.785903178E2,1.108357269E-1,-3.326656401E-2,3.803730726E-2
1.786003498E2,7.873158932E-2,-4.583895475E-2,5.456270814E-2
1.786103818E2,4.871256888E-2,-4.440521747E-2,4.117316902E-2
1.786204138E2,1.677156866E-2,-4.296914130E-2,3.493828297E-2
1.786304458E2,8.318248987E-3,-5.146368384E-2,4.973349273E-2
1.786404778E2,-1.929581165E-3,-7.183245957E-2,5.077254295E-2
1.786505098E2,-2.298189640E-2,-9.732339621E-2,3.939970851E-2
1.786605418E2,-4.700693607E-2,-8.124004483E-2,6.445619702E-2
1.786705738E2,-3.476637483E-2,-5.361370504E-2,5.078949988E-2
1.786806058E2,-1.785915077E-2,-3.122676283E-2,4.966157198E-2
1.786906378E2,1.313869357E-3,-2.737081647E-2,3.541073799E-2
1.787006698E2,-2.495591640E-3,-2.418232977E-2,5.331023455E-2
1.787107008E2,4.199704170E-2,-2.149348766E-2,8.470685899E-2
1.787207328E2,7.157108903E-2,-1.318400949E-2,9.089496732E-2
1.787307648E2,7.034025013E-2,-1.036799043E-2,7.252360046E-2
1.787407968E2,7.947418571E-2,-8.729892969E-3,5.007730901E-2
1.787508288E2,7.122961164E-2,6.687168181E-3,3.723682344E-2
1.787608608E2,5.225715101E-2,3.940701753E-2,6.364928126E-2
1.787708928E2,5.330789566E-2,3.632816613E-2,1.008334798E-1
1.787809248E2,7.508292675E-2,3.654685199E-2,9.062774956E-2
1.787909568E2,5.871072292E-2,4.089250267E-2,8.982668102E-2
1.788009888E2,5.085206509E-2,3.384105295E-2,8.810233712E-2
1.788110208E2,2.344265699E-2,1.745569289E-2,1.162531722E-1
1.788210528E2,4.265777707E-2,3.838112354E-3,1.101375693E-1
1.788310848E2,6.729735911E-2,-8.738371432E-3,7.330069542E-2
1.788411168E2,7.757617950E-2,-2.677381575E-2,6.564435124E-2
1.788511488E2,5.558187783E-2,-3.526835829E-2,6.502454638E-2
1.788611808E2,3.426994622E-2,-4.498175293E-2,6.208456635E-2
1.788712118E2,2.640778005E-2,-5.212588102E-2,7.176638603E-2
1.788812438E2,8.778424859E-3,-6.379926234E-2,4.500484943E-2
1.788912758E2,-5.908611417E-3,-5.067752570E-2,5.724833429E-2
1.789013078E2,-2.853441238E-4,-4.378336608E-2,6.161328077E-2
1.789113398E2,1.338310719E-2,-4.384914726E-2,4.118077040E-2
1.789213718E2,1.328662813E-2,-4.864006341E-2,2.522254944E-2
1.789314038E2,4.127549529E-2,-3.075343072E-2,2.374788165E-2
1.789414358E2,2.627329409E-2,-2.908083469E-2,5.973924816E-2
1.789514678E2,4.550654054E-2,-4.853832185E-2,6.293533623E-2
1.789614998E2,5.102163434E-2,-3.959149718E-2,3.330515563E-2
1.789715318E2,4.137548268E-2,-3.405827701E-2,3.402728677E-2
1.789815638E2,4.304544747E-2,-3.512627095E-2,4.883536041E-2
